350,141,334,-7,-7
351,134,327,-7,-7
352,127,320,-7,-7
353,120,313,-7,-7
354,113,306,-7,-7
355,106,299,-7,-7
356,99,292,-7,-7
357,92,285,-7,-7
358,85,278,-7,-7
359,78,271,-7,-7
360,71,264,-7,-7
361,64,257,-7,-7
362,57,250,-7,-7
363,50,243,-7,-7
364,43,236,-7,-7
365,36,229,-7,-7
366,29,222,-7,-7
367,22,215,-7,-7
368,15,208,-7,-7
369,8,201,-7,-7
370,1,194,-7,-7
371,0,187,-1,-7
372,7,180,7,-7
373,14,173,7,-7
374,21,166,7,-7
375,28,159,7,-7
376,35,152,7,-7
377,42,145,7,-7
378,49,138,7,-7
379,56,131,7,-7
380,63,124,7,-7
381,70,117,7,-7
382,77,110,7,-7
383,84,103,7,-7
384,91,96,7,-7
385,98,89,7,-7
386,105,82,7,-7
387,112,75,7,-7
388,119,68,7,-7
389,126,61,7,-7
390,133,60,7,-1
391,140,67,7,7
392,147,74,7,7
393,154,81,7,7
394,161,88,7,7
395,168,95,7,7
396,175,102,7,7
397,182,109,7,7
398,189,116,7,7
399,190,123,1,7
400,183,130,-7,7
401,176,137,-7,7
402,169,144,-7,7
403,162,151,-7,7
404,155,158,-7,7
405,148,165,-7,7
406,141,172,-7,7
407,134,179,-7,7
408,127,186,-7,7
409,120,193,-7,7
410,113,200,-7,7
411,106,207,-7,7
412,99,214,-7,7
413,92,221,-7,7
414,85,228,-7,7
415,78,235,-7,7
416,71,242,-7,7
417,64,249,-7,7
418,57,256,-7,7
419,50,263,-7,7
420,43,270,-7,7
421,36,277,-7,7
422,29,284,-7,7
423,22,291,-7,7
424,15,298,-7,7
425,8,305,-7,7
426,1,312,-7,7
427,0,319,-1,7
428,7,326,7,7
429,14,333,7,7
430,21,340,7,7
431,28,347,7,7
432,35,354,7,7
433,42,361,7,7
434,49,368,7,7
435,56,375,7,7
436,63,382,7,7
437,70,389,7,7
438,77,390,7,1
439,87,383,10,-7
440,97,376,10,-7
441,107,369,10,-7
442,117,362,10,-7
443,127,355,10,-7
444,137,348,10,-7
445,147,341,10,-7
446,157,334,10,-7
447,167,327,10,-7
448,177,320,10,-7
449,187,313,10,-7
450,190,306,3,-7
451,180,299,-10,-7
452,170,292,-10,-7
453,160,285,-10,-7
454,150,278,-10,-7
455,140,271,-10,-7
456,130,264,-10,-7
457,120,257,-10,-7
458,110,250,-10,-7
459,100,243,-10,-7
460,90,236,-10,-7
461,80,229,-10,-7
462,70,222,-10,-7
463,60,215,-10,-7
464,50,208,-10,-7
465,40,201,-10,-7
466,30,194,-10,-7
467,20,187,-10,-7
468,10,180,-10,-7
469,0,173,-10,-7
470,10,166,10,-7
471,20,159,10,-7
472,30,152,10,-7
473,40,145,10,-7
474,50,138,10,-7
475,60,131,10,-7
476,70,124,10,-7
477,80,117,10,-7
478,90,110,10,-7
479,100,103,10,-7
480,110,96,10,-7
481,120,89,10,-7
482,130,82,10,-7
483,140,75,10,-7
484,150,68,10,-7
485,160,61,10,-7
486,170,54,10,-7
487,180,47,10,-7
488,190,40,10,-7
489,180,33,-10,-7
490,170,26,-10,-7
491,160,19,-10,-7
492,150,12,-10,-7
493,140,5,-10,-7
494,130,0,-10,-5
495,120,7,-10,7
496,110,14,-10,7
497,100,21,-10,7
498,90,28,-10,7
499,80,35,-10,7
500,70,40,-10,5
501,60,33,-10,-7
502,50,26,-10,-7
503,40,19,-10,-7
504,30,12,-10,-7
505,20,5,-10,-7
506,10,0,-10,-5
507,0,7,-10,7
508,10,14,10,7
509,20,21,10,7
510,30,28,10,7
511,40,35,10,7
512,50,42,10,7
513,60,49,10,7
514,70,56,10,7
515,80,63,10,7
516,90,70,10,7
517,100,77,10,7
518,110,84,10,7
519,120,91,10,7
520,130,98,10,7
521,140,105,10,7
522,150,112,10,7
523,160,119,10,7
524,170,126,10,7
525,180,133,10,7
526,190,140,10,7
527,180,147,-10,7
528,170,154,-10,7
529,160,161,-10,7
530,150,168,-10,7
531,140,175,-10,7
532,130,182,-10,7
533,120,189,-10,7
534,110,196,-10,7
535,100,203,-10,7
536,90,210,-10,7
537,80,217,-10,7
538,70,224,-10,7
539,60,231,-10,7
540,50,238,-10,7
541,40,245,-10,7
542,30,252,-10,7
543,20,259,-10,7
544,10,266,-10,7
545,0,273,-10,7
546,10,280,10,7
547,20,287,10,7
548,30,294,10,7
549,40,301,10,7
550,50,308,10,7
551,60,315,10,7
552,70,322,10,7
553,80,329,10,7
554,90,336,10,7
555,100,343,10,7
556,110,350,10,7
557,120,357,10,7
558,130,364,10,7
559,140,371,10,7
560,150,378,10,7
561,160,385,10,7
562,170,390,10,5
563,177,383,7,-7
564,184,376,7,-7
565,190,369,6,-7
566,183,362,-7,-7
567,176,355,-7,-7
568,169,348,-7,-7
569,162,341,-7,-7
570,155,334,-7,-7
571,148,327,-7,-7
572,141,320,-7,-7
573,134,313,-7,-7
574,127,306,-7,-7
575,120,299,-7,-7
576,113,292,-7,-7
577,106,285,-7,-7
578,99,278,-7,-7
579,92,271,-7,-7
580,85,264,-7,-7
581,78,257,-7,-7
582,71,250,-7,-7
583,64,243,-7,-7
584,57,236,-7,-7
585,50,229,-7,-7
586,43,222,-7,-7
587,36,215,-7,-7
588,29,208,-7,-7
589,22,201,-7,-7
590,15,194,-7,-7
591,8,187,-7,-7
592,1,180,-7,-7
593,0,173,-1,-7
594,7,166,7,-7
595,14,159,7,-7
596,21,152,7,-7
597,28,145,7,-7
598,35,138,7,-7
599,42,131,7,-7
600,49,124,7,-7
601,56,117,7,-7
602,63,110,7,-7
603,70,103,7,-7
604,77,96,7,-7
605,84,89,7,-7
606,91,82,7,-7
607,98,75,7,-7
608,105,68,7,-7
609,112,61,7,-7
610,119,54,7,-7
611,126,47,7,-7
612,133,40,7,-7
613,140,33,7,-7
614,147,26,7,-7
615,154,19,7,-7
616,161,12,7,-7
617,168,5,7,-7
618,175,0,7,-5
619,182,7,7,7
620,189,14,7,7
621,190,21,1,7
622,183,28,-7,7
623,176,35,-7,7
624,169,42,-7,7
625,162,49,-7,7
626,155,56,-7,7
627,148,63,-7,7
628,141,70,-7,7
629,134,77,-7,7
630,127,84,-7,7
631,120,91,-7,7
632,113,98,-7,7
633,106,105,-7,7
634,99,112,-7,7
635,92,119,-7,7
636,85,126,-7,7
637,78,133,-7,7
638,71,140,-7,7
639,64,147,-7,7
640,57,154,-7,7
641,50,161,-7,7
642,43,168,-7,7
643,36,175,-7,7
644,29,182,-7,7
645,22,189,-7,7
646,15,196,-7,7
647,8,203,-7,7
648,1,210,-7,7
649,0,217,-1,7
650,7,224,7,7
651,14,231,7,7
652,21,238,7,7
653,28,245,7,7
654,35,252,7,7
655,42,259,7,7
656,49,266,7,7
657,56,273,7,7
658,63,280,7,7
659,70,287,7,7
660,77,294,7,7
661,84,301,7,7
662,91,308,7,7
663,98,315,7,7
664,105,322,7,7
665,112,329,7,7
666,119,336,7,7
667,126,343,7,7
668,133,350,7,7
669,140,357,7,7
670,147,364,7,7
671,154,371,7,7
672,161,378,7,7
673,168,385,7,7
674,175,390,7,5
675,185,383,10,-7
676,190,376,5,-7
677,180,369,-10,-7
678,170,362,-10,-7
679,160,355,-10,-7
680,150,348,-10,-7
681,140,341,-10,-7
682,130,334,-10,-7
683,120,327,-10,-7
684,110,320,-10,-7
685,100,313,-10,-7
686,90,306,-10,-7
687,80,299,-10,-7
688,70,292,-10,-7
689,60,285,-10,-7
690,50,278,-10,-7
691,40,271,-10,-7
692,30,264,-10,-7
693,20,257,-10,-7
694,10,250,-10,-7
695,0,243,-10,-7
696,10,236,10,-7
697,20,229,10,-7
698,30,222,10,-7
699,40,215,10,-7
700,50,208,10,-7
701,60,201,10,-7
702,70,194,10,-7
703,80,187,10,-7
704,90,180,10,-7
705,100,173,10,-7
706,110,166,10,-7
707,120,159,10,-7
708,130,152,10,-7
709,140,145,10,-7
710,150,138,10,-7
711,160,131,10,-7
712,170,124,10,-7
713,180,117,10,-7
714,190,110,10,-7
715,180,103,-10,-7
716,170,96,-10,-7
717,160,89,-10,-7
718,150,82,-10,-7
719,140,75,-10,-7
720,130,68,-10,-7
721,120,61,-10,-7
